"trans_date_trans_time","category","amt","job","city","state","city_pop","dob","is_fraud"
"2019-12-11 12:27:34","shopping_pos",1.62,"Psychotherapist","Breesport","NY",520,"1991-10-13",0
"2020-04-04 15:18:04","shopping_pos",129.61,"Technical brewer","Mayersville","MS",595,"1979-09-03",0
"2019-12-20 02:07:36","misc_net",7.83,"Administrator, education","Wales","AK",145,"1939-11-09",0
"2019-10-08 15:22:36","home",10.4,"Herbalist","New York City","NY",1577385,"1981-08-29",0
"2019-02-09 05:03:30","entertainment",48,"Arboriculturist","Gibsonville","NC",12486,"1934-02-09",0
"2019-11-24 22:21:47","health_fitness",4.2,"Health physicist","Newhall","CA",34882,"1971-04-25",0
"2019-01-16 12:22:26","home",12.32,"Pilot, airline","Laramie","WY",35371,"1988-09-02",0
"2019-01-23 04:14:53","grocery_pos",105.64,"Building control surveyor","Camden","NY",6460,"1959-09-27",0
"2019-03-28 10:46:07","grocery_pos",98.07,"Environmental health practitioner","Margaretville","NY",1988,"1978-05-23",0
"2019-03-17 18:01:25","kids_pets",126.34,"Database administrator","Melbourne","FL",139650,"1957-01-23",0
"2020-04-07 15:23:31","home",48.61,"Leisure centre manager","Plainfield","NJ",71485,"1974-07-19",0
"2019-03-26 15:39:20","shopping_pos",1.14,"Operational researcher","Elizabeth","NJ",124967,"1980-12-21",0
"2019-12-29 22:14:24","food_dining",3.9,"Art therapist","New Franken","WI",4306,"1989-10-19",0
"2019-12-15 23:31:21","health_fitness",59.58,"Chartered legal executive (England and Wales)","Blairsden-Graeagle","CA",1725,"1967-05-27",0
"2020-05-02 07:34:30","misc_pos",90.01,"Radiographer, therapeutic","Grandview","TX",5875,"1992-07-24",0
"2019-07-26 05:50:00","grocery_pos",112.7,"Glass blower/designer","Oak Hill","NY",277,"1971-12-12",0
"2019-05-20 09:37:19","misc_net",84.48,"Theme park manager","Lowville","NY",8830,"1991-03-29",0
"2019-04-21 04:39:21","grocery_pos",71.35,"Financial adviser","Blooming Grove","TX",1563,"1978-03-04",0
"2019-02-28 21:20:23","home",86.76,"Logistics and distribution manager","Greendale","WI",13973,"1981-05-06",0
"2019-06-29 03:36:40","gas_transport",82.26,"Waste management officer","Tampa","FL",717255,"1966-09-16",0
"2019-07-02 14:18:01","food_dining",8.77,"Tour manager","Northport","NY",21902,"1976-05-16",0
"2020-05-16 14:09:32","home",69.07,"Administrator, education","Leetsdale","PA",1140,"1986-06-20",0
"2019-02-03 04:30:20","food_dining",71.63,"Acupuncturist","Mount Morris","NY",4895,"1958-10-29",0
"2019-09-10 10:41:32","gas_transport",64.21,"Barista","Oakland","CA",381459,"1974-01-03",0
"2019-06-02 06:40:09","gas_transport",58.4,"Naval architect","High Rolls Mountain Park","NM",899,"1967-08-30",0
"2020-04-12 12:38:04","shopping_pos",4.32,"Land/geomatics surveyor","Arnold","MO",35439,"1985-03-31",0
"2020-06-01 21:05:48","misc_net",115.31,"Psychologist, forensic","Kingsford Heights","IN",1423,"1998-10-07",0
"2019-10-05 20:03:59","personal_care",101.4,"Quantity surveyor","Seneca","WI",153,"1962-02-14",0
"2019-03-16 02:49:15","misc_net",5.2,"Mining engineer","Oconto Falls","WI",5548,"1975-09-11",0
"2019-08-18 13:10:06","personal_care",71.98,"Accounting technician","Zaleski","OH",341,"1978-12-18",0
"2019-11-01 10:01:24","grocery_pos",71.73,"Press photographer","Hancock","MD",3766,"1984-02-14",0
"2020-06-21 09:51:54","gas_transport",69.68,"Programme researcher, broadcasting/film/video","Lahoma","OK",1078,"1952-07-06",0
"2019-10-20 17:48:01","home",54.59,"Multimedia programmer","Deadwood","SD",1979,"1970-03-13",0
"2019-05-27 04:32:07","grocery_pos",98.63,"Agricultural consultant","Graniteville","VT",970,"1993-09-29",0
"2020-02-16 07:41:09","grocery_net",41.03,"Engineer, production","East Troy","WI",9679,"1991-04-11",0
"2019-09-28 22:10:09","home",20.44,"Doctor, general practice","Lubbock","TX",254282,"1952-01-29",0
"2019-06-04 00:48:59","shopping_net",2.89,"Diagnostic radiographer","Jefferson","NY",1666,"1968-07-01",0
"2019-12-23 15:33:44","home",86.11,"Commercial horticulturist","Deltona","FL",88735,"1988-04-09",0
"2019-10-22 23:45:00","entertainment",10.13,"Lecturer, further education","Gregory","AR",37,"1958-01-01",0
"2020-05-04 17:32:03","health_fitness",17.06,"Mining engineer","Dunlevy","PA",427,"1951-02-05",0
"2019-11-02 09:25:14","misc_net",5.69,"Exhibitions officer, museum/gallery","Elberta","MI",372,"1995-07-12",0
"2019-07-03 08:27:14","shopping_net",16.53,"Scientist, biomedical","Sterling City","TX",1143,"1962-03-19",0
"2019-12-23 07:27:05","food_dining",29.82,"Race relations officer","Montrose","NY",3487,"1960-01-13",0
"2019-12-07 14:40:07","food_dining",95.21,"Mining engineer","Dunlevy","PA",427,"1951-02-05",0
"2019-05-10 11:34:01","shopping_pos",6.17,"Control and instrumentation engineer","Mooresville","NC",69793,"1953-12-08",0
"2020-05-28 22:28:21","home",69.98,"Broadcast presenter","Egan","LA",1261,"1972-07-01",0
"2020-04-06 17:26:10","kids_pets",142.59,"Ceramics designer","Gadsden","AL",67082,"1970-01-08",0
"2020-05-25 12:38:21","travel",5.44,"Media buyer","Edmond","OK",116001,"1993-05-10",0
"2019-04-04 13:15:21","kids_pets",34.84,"Designer, ceramics/pottery","Wilton","ND",1190,"1948-06-30",0
"2019-09-01 19:22:50","health_fitness",50.85,"Nurse, children's","North Loup","NE",509,"1980-09-15",0
"2019-04-12 02:10:22","grocery_pos",152.65,"Pension scheme manager","Grassflat","PA",489,"1956-09-15",0
"2019-09-09 11:07:32","shopping_pos",2.17,"Surveyor, minerals","Campbell","NE",493,"1940-09-13",0
"2019-02-22 12:32:42","personal_care",56.46,"Heritage manager","Port Ewen","NY",2471,"1966-01-21",0
"2019-08-12 04:00:16","entertainment",33.93,"Social researcher","Harrodsburg","IN",76,"1955-05-06",0
"2019-05-06 05:51:12","gas_transport",49.18,"Physiotherapist","Vanderbilt","PA",2303,"1987-08-16",0
"2020-03-08 01:32:02","grocery_pos",111.12,"Conservator, museum/gallery","Girard","GA",1100,"1950-04-05",0
"2020-05-31 20:36:17","kids_pets",9.58,"Aid worker","Cleveland","AL",3996,"1977-06-14",0
"2019-08-22 17:33:31","kids_pets",89.72,"Geochemist","Ironton","OH",21635,"2001-07-10",0
"2020-01-14 10:07:22","misc_net",3.15,"Jewellery designer","Howes Cave","NY",1304,"1970-06-09",0
"2019-06-09 20:02:34","food_dining",183.87,"IT trainer","Clarinda","IA",7297,"1990-07-13",0
"2020-01-05 06:56:47","gas_transport",72.36,"Designer, jewellery","Zavalla","TX",2836,"1985-12-03",0
"2020-03-08 18:21:46","shopping_pos",4.52,"English as a second language teacher","Wilmington","NC",186140,"1983-02-08",0
"2019-07-31 03:47:41","grocery_net",56.72,"Scientist, marine","Pittsburgh","PA",687276,"1973-10-19",0
"2019-11-22 00:30:21","grocery_pos",105.9,"Claims inspector/assessor","Avera","GA",741,"1986-04-28",0
"2020-03-23 08:17:33","gas_transport",56.06,"Engineer, maintenance","Gardiner","OR",260,"1956-09-01",0
"2019-04-21 15:21:36","food_dining",65.15,"Glass blower/designer","Williamsburg","MO",710,"1970-09-27",0
"2019-07-18 04:58:51","grocery_pos",209.79,"Administrator, charities/voluntary organisations","Bristol","PA",21125,"1985-05-25",0
"2019-12-22 01:02:51","grocery_net",58.57,"Immunologist","Wetmore","MI",765,"1972-06-12",0
"2019-12-05 20:46:16","travel",6.8,"Health and safety adviser","Comfrey","MN",914,"1944-07-26",0
"2019-04-14 11:03:01","grocery_net",38.65,"Environmental consultant","Lomax","IL",725,"1972-11-28",0
"2019-10-17 16:37:43","kids_pets",29.6,"Press sub","Thrall","TX",1766,"1976-01-02",0
"2019-04-28 11:04:39","misc_pos",4.27,"Podiatrist","Cecilton","MD",663,"1969-01-14",0
"2019-08-11 22:54:24","entertainment",92.87,"Farm manager","Amanda","OH",4512,"1992-10-03",0
"2019-03-04 20:52:01","kids_pets",15.31,"Editor, film/video","Altair","TX",106,"1983-07-24",0
"2019-09-25 14:46:28","misc_pos",8.9,"Film/video editor","Shields","ND",77,"1989-12-17",0
"2019-06-15 17:40:55","misc_pos",9.86,"Camera operator","Birmingham","IA",888,"1988-03-25",0
"2019-11-26 19:50:42","travel",1.14,"Radio broadcast assistant","Bessemer","AL",71463,"1989-02-08",0
"2019-02-21 07:27:55","misc_net",9.33,"Therapist, art","Moriarty","NM",7268,"1988-08-04",0
"2019-02-08 17:57:11","food_dining",87.78,"Lexicographer","West Harrison","NY",11250,"1977-08-16",0
"2019-05-20 22:11:20","food_dining",88.41,"Historic buildings inspector/conservation officer","Espanola","NM",18408,"1972-07-18",0
"2019-09-24 20:30:24","shopping_pos",132.07,"Chief Financial Officer","Elk Rapids","MI",2223,"1986-01-18",0
"2020-03-16 00:07:38","grocery_pos",127.91,"Educational psychologist","Loving","NM",1925,"1952-05-26",0
"2020-01-25 04:23:13","gas_transport",49.78,"Insurance risk surveyor","Greenwich","NJ",804,"1965-03-25",0
"2019-06-14 08:11:46","grocery_pos",94.78,"Engineer, agricultural","Kissee Mills","MO",1201,"1980-03-18",0
"2020-05-26 00:47:38","grocery_net",70.26,"Horticulturist, commercial","Baroda","MI",3104,"1981-03-29",0
"2020-05-25 04:41:54","gas_transport",56.76,"Hospital doctor","Milford","OH",31394,"1996-11-12",0
"2019-05-24 22:57:04","personal_care",64.31,"IT trainer","Clarinda","IA",7297,"1990-07-13",0
"2020-04-25 04:42:33","shopping_net",698.81,"Programmer, multimedia","Fairview","NJ",13835,"1967-05-28",0
"2020-01-25 06:24:18","shopping_pos",2.74,"Transport planner","Dublin","PA",2158,"1961-06-19",0
"2020-06-09 20:29:30","home",142.81,"Aid worker","Cleveland","AL",3996,"1977-06-14",0
"2020-05-30 04:37:37","grocery_pos",143.97,"Producer, radio","Brownville","NY",1271,"1958-08-14",0
"2019-06-17 02:43:25","grocery_net",33.92,"Electronics engineer","Centerview","MO",2368,"1989-07-17",0
"2019-07-02 01:28:40","grocery_pos",97.78,"Futures trader","Smithfield","IL",631,"1973-02-14",0
"2020-05-12 14:37:07","food_dining",133.35,"Drilling engineer","Plantersville","AL",1412,"1970-11-20",0
"2019-06-27 23:18:38","kids_pets",25.29,"Film/video editor","Mc Cracken","KS",320,"1961-04-22",0
"2019-02-11 10:40:34","shopping_pos",216.04,"Mental health nurse","Amsterdam","OH",2208,"1961-09-10",0
"2019-12-11 15:33:46","entertainment",84.68,"Phytotherapist","Meridian","TX",2526,"1970-11-12",0
"2019-03-09 04:19:56","gas_transport",85.51,"Aeronautical engineer","Matthews","MO",1019,"1979-01-26",0
"2019-07-25 02:09:16","misc_net",3.35,"Chartered public finance accountant","Stephensport","KY",344,"1967-03-30",0
"2019-10-13 23:24:07","home",99.32,"Film/video editor","Shields","ND",77,"1989-12-17",0
"2020-06-16 05:32:58","shopping_pos",3.17,"Technical brewer","Blackville","SC",4913,"1966-11-10",0
"2020-03-08 02:24:25","grocery_pos",67.89,"Optician, dispensing","Washington","DC",601723,"1970-07-20",0
"2019-05-12 01:24:49","gas_transport",53.83,"Race relations officer","Mulberry Grove","IL",1810,"1974-12-24",0
"2019-08-10 17:52:58","home",31.13,"Sub","Hurricane","WV",21902,"1980-09-18",0
"2020-04-06 18:04:25","shopping_pos",4.24,"Surveyor, mining","Fullerton","NE",1749,"1973-05-07",0
"2019-05-06 06:50:08","grocery_pos",128.28,"Transport planner","Dublin","PA",2158,"1961-06-19",0
"2019-12-07 22:48:19","food_dining",1.74,"Commercial/residential surveyor","Murrayville","IL",1512,"2003-05-07",0
"2019-12-22 19:35:08","food_dining",3.24,"Scientist, research (physical sciences)","Logan","IL",324,"1976-06-15",0
"2019-06-26 02:04:41","shopping_net",91.15,"Administrator, education","Leetsdale","PA",1140,"1986-06-20",0
"2019-07-07 21:29:03","entertainment",2.69,"Systems developer","Sherman","TX",46563,"1970-09-11",0
"2019-12-22 00:26:41","gas_transport",62.06,"Financial trader","Coffeeville","MS",3451,"1984-05-19",0
"2019-05-18 03:36:02","grocery_pos",40.95,"Designer, ceramics/pottery","Ruckersville","VA",9815,"1975-07-07",0
"2019-10-19 12:57:15","home",58.52,"Scientist, marine","Brandon","VT",5895,"1975-07-13",0
"2020-05-17 08:57:16","grocery_pos",172.74,"Psychologist, counselling","Moravian Falls","NC",3495,"1988-03-09",0
"2019-09-15 13:21:29","personal_care",13.1,"Trade mark attorney","Manistique","MI",6469,"1979-04-12",0
"2020-05-10 21:48:19","personal_care",229,"Energy manager","Clarks Mills","PA",606,"1997-09-22",0
"2019-06-22 16:17:52","shopping_net",4.45,"Forensic psychologist","Thomas","WV",836,"1981-08-29",0
"2019-12-05 18:27:28","entertainment",42.54,"Town planner","Key West","FL",32891,"1987-02-13",0
"2019-04-26 00:58:53","gas_transport",78.28,"Materials engineer","Johns Island","SC",20478,"1997-06-04",0
"2019-04-13 20:18:29","health_fitness",7.83,"Barrister's clerk","Afton","MN",2916,"1935-06-29",0
"2019-12-23 23:55:17","kids_pets",2.52,"Sales professional, IT","Mc Clellandtown","PA",2379,"1971-01-19",0
"2019-10-20 17:59:14","personal_care",21.54,"Programmer, applications","Haynes","AR",222,"1963-05-19",0
"2020-03-16 18:19:20","home",34.61,"Field seismologist","Milner","GA",4138,"1969-05-16",0
"2019-06-06 21:07:53","home",94.48,"Petroleum engineer","Superior","AZ",2872,"1987-10-28",0
"2019-08-06 19:23:43","kids_pets",1.24,"Music tutor","Tyaskin","MD",470,"1965-04-07",0
"2020-03-03 17:48:17","health_fitness",6.74,"Geochemist","Tiptonville","TN",5577,"1964-12-30",0
"2019-12-10 20:23:13","food_dining",9.36,"Retail merchandiser","Cochranton","PA",5507,"1973-07-28",0
"2020-05-21 17:06:31","shopping_pos",2.74,"Exhibitions officer, museum/gallery","Elberta","MI",372,"1995-07-12",0
"2020-02-02 05:54:16","grocery_pos",112.12,"General practice doctor","Luzerne","MI",864,"1942-05-04",0
"2019-01-08 16:13:29","travel",9.37,"Accounting technician","Tallmansville","WV",571,"1967-09-16",0
"2019-12-08 00:24:53","misc_pos",26.44,"Occupational hygienist","Cazenovia","WI",1360,"1984-11-06",0
"2020-02-05 18:07:15","health_fitness",77.25,"Tourist information centre manager","Meadville","MO",964,"1974-12-23",0
"2019-04-20 16:26:21","kids_pets",5.23,"Systems analyst","Lowell","OR",1420,"1965-11-11",0
"2019-08-06 23:24:31","food_dining",8.76,"Chief Executive Officer","Center Point","WV",255,"1971-12-10",0
"2019-09-12 18:30:21","personal_care",79.45,"Technical brewer","Mayersville","MS",595,"1979-09-03",0
"2020-06-10 06:05:19","grocery_pos",77.1,"Insurance underwriter","Scotland","MD",313,"1976-03-26",0
"2020-02-01 14:19:53","kids_pets",50.52,"Freight forwarder","Fort Washakie","WY",1645,"1976-02-26",0
"2019-04-08 14:57:54","food_dining",32.43,"Community arts worker","Highland","IN",23727,"1982-02-08",0
"2019-08-24 05:49:42","misc_net",4.31,"TEFL teacher","Knowlesville","NY",275,"1964-08-18",0
"2020-05-21 02:47:46","grocery_pos",195.88,"Physiotherapist","Moundsville","WV",16183,"1977-08-12",0
"2019-06-17 07:36:04","grocery_pos",123.44,"Accounting technician","Tallmansville","WV",571,"1967-09-16",0
"2019-11-14 03:06:04","grocery_pos",93.57,"Arts development officer","Hewitt","WI",828,"1991-08-19",0
"2020-02-04 04:08:54","grocery_pos",86.71,"Psychotherapist","Breesport","NY",520,"1991-10-13",0
"2020-04-22 10:08:30","gas_transport",76.16,"Comptroller","East Canaan","CT",647,"1987-09-26",0
"2019-03-19 03:47:13","misc_pos",106.38,"Designer, ceramics/pottery","Dallas","TX",1263321,"1975-04-16",0
"2020-03-09 10:06:37","gas_transport",72.8,"Politician's assistant","Eldridge","AL",1186,"1986-11-12",0
"2020-04-26 09:31:03","misc_pos",21.03,"Scientist, audiological","Bauxite","AR",4074,"1975-12-20",0
"2019-05-27 17:55:25","home",74.34,"Public affairs consultant","Manor","PA",1472,"1941-03-07",0
"2019-08-01 10:06:53","shopping_net",95.35,"Exhibition designer","Mount Saint Joseph","OH",177,"1974-05-30",0
"2019-10-22 04:02:00","gas_transport",55.76,"Psychotherapist","Breesport","NY",520,"1991-10-13",0
"2020-03-20 04:14:10","misc_net",147.79,"Administrator, charities/voluntary organisations","Bristol","PA",21125,"1985-05-25",0
"2019-04-15 15:05:44","entertainment",43.68,"Designer, ceramics/pottery","Wilton","ND",1190,"1948-06-30",0
"2019-07-22 21:21:56","shopping_net",333.93,"Planning and development surveyor","Lake Oswego","OR",42817,"1982-05-28",0
"2019-04-23 18:40:53","kids_pets",43.14,"Immigration officer","Fiddletown","CA",832,"1987-05-19",0
"2019-12-12 18:11:40","misc_pos",254.26,"Production manager","Wheaton","MO",760,"1985-08-31",0
"2019-11-29 10:38:59","gas_transport",102.88,"Radio producer","Coleman","TX",5908,"1962-04-05",0
"2019-01-12 23:05:57","health_fitness",9.18,"Call centre manager","Greenview","CA",308,"1958-09-20",0
"2020-03-30 18:52:38","misc_pos",2.61,"Special educational needs teacher","Lawn","PA",213,"1972-02-15",0
"2019-12-15 07:01:24","misc_net",4.06,"Advertising account planner","Glendale","CA",172817,"1982-07-30",0
"2019-03-22 22:17:59","shopping_net",43.25,"Engineer, drilling","Belgrade","MT",18182,"1975-06-29",0
"2019-02-13 13:25:28","kids_pets",37.47,"Radiographer, therapeutic","Lakeland","FL",237282,"1961-09-28",0
"2020-05-11 23:18:25","health_fitness",1.42,"Programmer, applications","Haynes","AR",222,"1963-05-19",0
"2019-11-02 13:28:27","food_dining",13.07,"Research scientist (physical sciences)","Bradley","SC",1523,"1984-06-03",0
"2019-08-16 20:47:31","personal_care",4.12,"Retail merchandiser","Cochranton","PA",5507,"1973-07-28",0
"2019-04-08 10:04:19","shopping_pos",122.59,"Human resources officer","Red Cliff","CO",277,"1985-04-03",0
"2019-09-02 12:52:08","kids_pets",51.06,"Higher education careers adviser","Cape Coral","FL",156391,"1968-02-09",0
"2019-06-17 22:26:26","shopping_pos",4.66,"Probation officer","Keller","TX",95035,"1987-06-13",0
"2020-04-27 02:28:23","gas_transport",53.48,"Therapist, occupational","Carlotta","CA",1139,"1951-01-15",0
"2019-12-31 09:31:16","food_dining",106.77,"Musician","Winslow","AR",2786,"1965-09-27",0
"2019-08-25 15:19:41","misc_pos",3.04,"Drilling engineer","Plantersville","AL",1412,"1970-11-20",0
"2019-09-02 22:38:24","travel",7.15,"Doctor, hospital","Warren","MI",134056,"1980-05-18",0
"2019-08-31 13:42:50","personal_care",76.21,"Environmental health practitioner","Margaretville","NY",1988,"1978-05-23",0
"2019-08-03 14:01:59","shopping_net",3.6,"Scientist, biomedical","Alexandria","VA",321490,"1991-10-04",0
"2019-08-26 13:10:45","personal_care",14.5,"Forensic psychologist","Thomas","WV",836,"1981-08-29",0
"2020-03-05 23:22:44","kids_pets",86.12,"Commercial horticulturist","Deltona","FL",88735,"1988-04-09",0
"2020-05-24 21:47:57","misc_pos",35.31,"Fitness centre manager","Mounds","OK",7163,"1982-02-05",0
"2020-03-22 01:30:01","misc_pos",17.4,"Physicist, medical","Rule","TX",932,"1954-12-10",0
"2019-10-17 20:21:26","home",54.62,"Video editor","Ashford","WA",759,"1956-09-14",0
"2019-12-28 12:39:02","personal_care",9.61,"Higher education careers adviser","Jay","FL",5719,"1994-11-05",0
"2019-07-18 22:56:22","food_dining",57.49,"Petroleum engineer","Nazareth","TX",686,"1980-07-30",0
"2019-12-28 21:15:09","food_dining",20.02,"Community education officer","Fordoche","LA",1178,"1951-06-13",0
"2020-01-18 06:27:27","grocery_net",17.18,"Geoscientist","San Jose","CA",973849,"1997-01-18",0
"2019-06-26 14:41:41","kids_pets",60.2,"Primary school teacher","Port Saint Lucie","FL",181438,"1934-03-19",0
"2019-01-22 23:53:47","home",37.48,"Naval architect","Kings Bay","GA",1293,"1963-09-11",0
"2020-03-02 09:30:28","gas_transport",58.66,"Counsellor","Central","IN",350,"1955-01-05",0
"2019-12-25 18:05:01","home",32.08,"Town planner","Key West","FL",32891,"1987-02-13",0
"2020-02-22 18:49:40","travel",8.29,"Music therapist","Rock Springs","WY",27971,"1984-08-01",0
"2020-03-10 14:38:24","food_dining",11.53,"Psychologist, counselling","Cranks","KY",581,"1967-02-04",0
"2019-12-16 04:43:54","gas_transport",41.47,"Librarian, academic","Mount Hope","AL",1312,"1955-02-01",0
"2020-06-06 07:01:17","gas_transport",52.62,"Engineer, maintenance","Gardiner","OR",260,"1956-09-01",0
